Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_short,EMA_long,MACD,Signal
2024-08-12 00:00:00-04:00,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.25,0.0,212.63024291992187,,215.13703629781133,216.2139859688474,-1.0769496710360613,-0.9105739861996069
2024-08-13 00:00:00-04:00,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0,215.4861633300781,,216.08056983237282,216.58850584318915,-0.5079360108163371,-0.8300463911229531
2024-08-14 00:00:00-04:00,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0,217.91467895507813,,216.9481746613467,216.96861661189388,-0.020441950547166243,-0.6681255030077958
2024-08-15 00:00:00-04:00,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0,220.24600219726562,58.544736359977826,218.1438402858631,217.54279324958344,0.6010470362796525,-0.41429099515030615
2024-08-16 00:00:00-04:00,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0,222.25800170898438,59.898603256295985,219.36017301907768,218.17295693863338,1.1872160804443013,-0.09398958003138469
2024-08-19 00:00:00-04:00,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0,223.93000183105468,59.10468262226846,220.36476169147318,218.74458971278264,1.6201719786905358,0.24884273171299942
2024-08-20 00:00:00-04:00,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0,224.97799987792968,56.22097377822012,221.31018212460592,219.3198048827125,1.9903772418934125,0.597149633749082
2024-08-21 00:00:00-04:00,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0,225.91399841308595,62.17213096395311,222.0932300895103,219.84426332817708,2.248966761333236,0.9275130592659129
2024-08-22 00:00:00-04:00,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0,225.8759979248047,57.14998502259019,222.4681175802467,220.19135484307483,2.276762737171879,1.197362994847106
2024-08-23 00:00:00-04:00,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0,226.03399658203125,84.03478459639267,223.14071431219193,220.6838468056538,2.4568675065381456,1.449263897185314
2024-08-26 00:00:00-04:00,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0,226.2919952392578,91.25445315310989,223.76214175274413,221.1650427960336,2.597098956710539,1.678830909090359
2024-08-27 00:00:00-04:00,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0,226.59599609375,90.58619870291488,224.41873514144456,221.6735580540531,2.745177087391454,1.8921001447505783
2024-08-28 00:00:00-04:00,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0,226.61399841308594,82.29632723591709,224.7373921186322,222.0303319384317,2.7070601802005,2.0550921518405625
2024-08-29 00:00:00-04:00,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0,227.66599731445314,82.6087081933167,225.51471537517077,222.60512166789104,2.9095937072797255,2.2259924629283954
2024-08-30 00:00:00-04:00,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0,228.097998046875,78.09901105572119,226.05091300975988,223.07881635915837,2.9720966506015145,2.3752133004630194
2024-09-03 00:00:00-04:00,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0,227.21600036621095,53.27511440778479,225.5461578194062,223.05594138977335,2.490216429632852,2.398213926296986
2024-09-04 00:00:00-04:00,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0,225.78000183105468,48.215025890514745,224.82367294003842,222.89253877597648,1.9311341640619446,2.3047979738499778
2024-09-05 00:00:00-04:00,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0,224.95800170898437,44.89082951974051,224.4477240081575,222.85457330240877,1.5931507057487408,2.1624685202297305
2024-09-06 00:00:00-04:00,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0,223.16400451660155,38.69432560716959,223.88961374909002,222.70386471143175,1.185749037658269,1.9671246237154383
2024-09-09 00:00:00-04:00,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0,221.54600524902344,39.20206821209099,223.43121219724685,222.57098611518563,0.8602260820612173,1.745744915384594
2024-09-10 00:00:00-04:00,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0,221.01400451660157,36.230626097301865,222.92025656849373,222.38869089260535,0.5315656758883733,1.50290906748535
2024-09-11 00:00:00-04:00,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0,221.37600402832032,42.71807681932212,222.8802176598192,222.40878813479083,0.471429525028384,1.296613158993957
2024-09-12 00:00:00-04:00,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0,221.45400390625,46.32107674122348,222.86326175407177,222.43554488572937,0.42771686834240086,1.1228339008636457
2024-09-13 00:00:00-04:00,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0,221.79000244140624,40.082263659352016,222.80737533036842,222.4403193386383,0.36705599173012615,0.9716783190369418
2024-09-16 00:00:00-04:00,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0,220.87200317382812,30.41126113034059,221.8093187140377,221.98696289312574,-0.1776441790880483,0.7418138194119438
2024-09-17 00:00:00-04:00,215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0,220.20800170898437,29.443990822385473,221.03711480205234,221.60200218149663,-0.5648873794442864,0.48047357964069776
2024-09-18 00:00:00-04:00,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0,219.81400146484376,40.23567406162194,220.98371290041447,221.53444664519364,-0.5507337447791656,0.27423211475672515
2024-09-19 00:00:00-04:00,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0,221.03399963378905,48.66975284536056,222.1969870876103,222.07782060608207,0.11916648152822518,0.24321898811102519
2024-09-20 00:00:00-04:00,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0,222.1739990234375,48.8392286645805,223.12052706616905,222.53131514994578,0.5892119162232632,0.3124175737334728
2024-09-23 00:00:00-04:00,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0,224.20399780273436,56.174899679493876,223.63583078225122,222.8230696737056,0.8127611085456294,0.4124862806959041
2024-09-24 00:00:00-04:00,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0,226.31999816894532,61.264677503545805,224.21031760301065,223.15987896581538,1.0504386371952705,0.5400767519957774
2024-09-25 00:00:00-04:00,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,227.45599670410155,57.022164741368385,224.5425756821148,223.39766534739852,1.1449103347162861,0.6610434685398792
2024-09-26 00:00:00-04:00,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,227.18599853515624,61.964286784737055,225.0006416190911,223.70302378629205,1.2976178327990624,0.7883583413917159
2024-09-27 00:00:00-04:00,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,227.10399780273437,62.20723054922479,225.42977264478984,224.00576226776172,1.424010377028111,0.915488748518995
2024-09-30 00:00:00-04:00,230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,228.40999755859374,69.77601545450757,226.59442300712985,224.67200209977938,1.922420907350471,1.11687518028529
2024-10-01 00:00:00-04:00,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0,228.1779998779297,54.81944857021762,226.53528203893558,224.7859283674896,1.7493536714459879,1.2433708785174296
2024-10-02 00:00:00-04:00,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0,228.26000061035157,55.376774618581045,226.57293076822194,224.9336372868827,1.639293481339223,1.3225553990817884
2024-10-03 00:00:00-04:00,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0,227.88999938964844,54.15683394794078,226.43401806064094,224.98818253740586,1.4458355232350755,1.3472114239124457
2024-10-04 00:00:00-04:00,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0,227.69200134277344,65.8403942195524,226.49032344388968,225.1223914643949,1.3679319794947844,1.3513555350289135
2024-10-07 00:00:00-04:00,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,0.0,0.0,225.43000183105468,56.495242548898325,225.7518125204307,224.86814042565499,0.8836720947757044,1.2578188469782718
2024-10-08 00:00:00-04:00,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0.0,0.0,225.34200134277344,56.70185315883281,225.75461125151224,224.934945155048,0.8196660964642319,1.170188296875464
2024-10-09 00:00:00-04:00,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0.0,0.0,225.8940002441406,51.00029661030463,226.33697771837694,225.27605983142465,1.0609178869522964,1.1483342148908304
2024-10-10 00:00:00-04:00,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,0.0,0.0,226.56799926757813,51.26049958372603,226.75282626726244,225.55486971695856,1.1979565503038714,1.1582586819734386
2024-10-11 00:00:00-04:00,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,0.0,0.0,226.71799926757814,51.63241047100712,226.8754688494925,225.70265737138814,1.1728114781043644,1.1611692411996237
2024-10-14 00:00:00-04:00,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,0.0,0.0,228.63999938964844,55.46898191579674,227.55616641907181,226.11727556993404,1.4388908491377776,1.2167135627872545
2024-10-15 00:00:00-04:00,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,0.0,0.0,230.25599975585936,59.97867513907164,228.52444944744778,226.69007042427342,1.834379023174364,1.3402466548646763
2024-10-16 00:00:00-04:00,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,0.0,0.0,230.7040008544922,55.54687093322249,229.02530319080915,227.06710215427515,1.9582010365340068,1.4638375311985423
2024-10-17 00:00:00-04:00,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,0.0,0.0,231.3260009765625,55.662340699169874,229.5060248378361,227.44361265369804,2.0624121841380543,1.5835524617864447
2024-10-18 00:00:00-04:00,236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,0.0,0.0,232.81600036621094,52.767018370509234,230.3512517858613,228.0033450497204,2.3479067361409136,1.7364233166573386
2024-10-21 00:00:00-04:00,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,0.0,0.0,233.85199890136718,66.65584412370563,231.29413546919636,228.63124509992917,2.6628903692671884,1.9217167271793087
2024-10-22 00:00:00-04:00,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,0.0,0.0,234.25399780273438,64.70208044369095,231.99657626014334,229.1667084710716,2.8298677890717556,2.1033469395577984
2024-10-23 00:00:00-04:00,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,0.0,0.0,234.04999694824218,57.29853319563809,231.80633291348067,229.28472965890597,2.5216032545747,2.186998202561179
2024-10-24 00:00:00-04:00,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,0.0,0.0,233.73399963378907,55.55556554920209,231.61612897667112,229.37993541189212,2.2361935647790006,2.1968372750047434
2024-10-25 00:00:00-04:00,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300,0.0,0.0,233.01600036621093,66.3857215469113,231.58441738981548,229.53031083783412,2.054106551981363,2.1682911304000676
2024-10-28 00:00:00-04:00,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36028800,0.0,0.0,232.4,63.837505015704345,231.86373685237993,229.81695402736378,2.0467828250161517,2.1439894693232846
2024-10-29 00:00:00-04:00,233.19500732421875,234.05499267578125,232.32000732421875,233.37109375,9444413,0.0,0.0,231.9022186279297,58.03877824018073,232.09563791355225,230.08022363644795,2.0154142771042984,2.1182744308794876
